cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_review_note,distance_status,distinct_ocr_tuples_seen,extraction_pass,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Thyme,13641.7,Louisbourg,266,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,17396.6,Madalena,319,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,6431.3,Mako's Outlook,163,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,9691.7,Matthew's Rest,209,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,12771.1,Maurepas,253,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,6738.4,New Brighton,167,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,11,CONFIRMED_FROM_VIDEO
Thyme,5783.0,New Catalina,154,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,11,CONFIRMED_FROM_VIDEO
Thyme,9841.0,Pachard Town,211,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,2332.6,Peter's Cove,104,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,14766.8,Petit Anvers,282,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,13249.5,Poblado de San Juan,260,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,11311.7,Point Rocheux,232,,CONFIRMED_FROM_VIDEO,3,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,18020.1,Ponta Delgada,328,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,10958.9,Port Antonio,227,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,10216.9,Port Louis,217,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,8759.7,Port Royal,196,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Thyme,10597.8,Port-Au-Croix,222,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,4967.5,Princeton,142,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,12672.3,Puerto de San Fernando,252,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,8310.3,Saint Vincent,190,,CONFIRMED_FROM_VIDEO,4,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,1517.0,Saint-Nicholas,93,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,14730.0,Sainte Rose,281,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Thyme,8717.5,San Polo,195,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,11684.8,San Salvador,238,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,6699.0,San Vito,167,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,11,CONFIRMED_FROM_VIDEO
Thyme,1983.0,Sandy Settlement,100,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,12777.1,Santa Maria,253,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,16695.1,Sao Bento,309,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,8857.4,Snake Prosper,197,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,6200.7,Sugar Cove,160,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,10642.8,Theresa,223,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Thyme,4027.6,Thresher Point,129,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,13443.3,Venta Nueva,263,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,12189.2,Villarreal Del Mar,245,Selected from the two recorded directional readings using reciprocal-distance agreement and the origin's other observed Distance/Value rows. No distance was fabricated.,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,9789.5,White Hook,211,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Thyme,12151.9,Wyntergard,244,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Thyme,7804.9,Yorinobu's Settlement,182,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Taylor's Town,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Silk,8684.0,Al-Jazair,178,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,9324.2,Ashbourne,186,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,6110.7,Belfry Heights,144,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,7133.7,Bucket Bay,158,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Silk,11437.2,Caledonia,214,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,10187.7,Castle Landing,197,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,4814.1,Caveira,128,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Silk,5784.5,Caye Tiburon,140,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,9777.3,Crownstead,192,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,12775.7,Cumberland Hill,231,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Silk,11341.7,Deadman's Murcia,212,Selected from the two recorded directional readings using reciprocal-distance agreement and the origin's other observed Distance/Value rows. No distance was fabricated.,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,8447.8,Fair Harbour,175,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,2014.7,Falmouth,91,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Silk,11144.9,Gyldenvale,210,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,11954.3,Jones' Outpost,220,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,8466.7,Kandlerova,175,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,7577.5,La Povenglia,164,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Silk,8705.3,Lebarde,178,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,3835.2,Lord Irving's Sacrifice,115,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Silk,7338.6,Louisbourg,160,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Silk,6754.1,Madalena,153,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Silk,4587.9,Mako's Outlook,125,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,6378.0,Matthew's Rest,148,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,6908.7,Maurepas,155,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,7047.8,New Brighton,157,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,12596.7,New Catalina,229,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,5406.4,Pachard Town,135,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Silk,8843.2,Peter's Cove,180,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,8928.2,Petit Anvers,181,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,4047.2,Poblado de San Juan,118,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Silk,4237.9,Point Rocheux,120,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,14,CONFIRMED_FROM_VIDEO
Silk,7707.1,Ponta Delgada,165,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,1135.5,Port Antonio,80,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Silk,9024.6,Port Louis,182,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Silk,1884.8,Port Royal,90,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Silk,4822.8,Port-Au-Croix,128,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Silk,8964.4,Princeton,182,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,2200.4,Puerto de San Fernando,94,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Silk,9126.1,Saint Vincent,184,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,10318.1,Saint-Nicholas,199,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,7733.2,Sainte Rose,166,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,7926.6,San Polo,168,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,4536.0,San Salvador,124,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,5899.2,San Vito,142,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,9946.8,Sandy Settlement,194,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,3675.6,Santa Maria,113,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Silk,6159.2,Sao Bento,145,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Silk,11041.5,Snake Prosper,209,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Silk,13574.8,Sugar Cove,241,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,10642.8,Taylor's Town,203,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Silk,6660.5,Thresher Point,152,,CONFIRMED_FROM_VIDEO,3,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Silk,3464.4,Venta Nueva,110,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Silk,2775.1,Villarreal Del Mar,101,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Silk,12176.6,White Hook,223,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,10365.2,Wyntergard,200,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Silk,7072.1,Yorinobu's Settlement,157,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Theresa,Kingston,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Rope,5158.1,Al-Jazair,183,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,9303.0,Ashbourne,257,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,863.9,Belfry Heights,106,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,6442.0,Bucket Bay,206,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Rope,8106.2,Caledonia,236,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Rope,4270.3,Castle Landing,167,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Rope,11471.0,Caveira,296,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Rope,1338.3,Caye Tiburon,114,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Rope,10088.8,Crownstead,272,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Rope,7342.8,Cumberland Hill,222,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Rope,8497.7,Deadman's Murcia,243,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,7034.2,Fair Harbour,217,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Rope,6376.4,Falmouth,205,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Rope,11098.5,Gyldenvale,290,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,6828.5,Jones' Outpost,213,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Rope,8061.7,Kandlerova,235,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Rope,5172.9,La Povenglia,183,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,2581.4,Lebarde,136,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,3307.7,Lord Irving's Sacrifice,150,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,10154.7,Louisbourg,273,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,13408.3,Madalena,331,,CONFIRMED_FROM_VIDEO,3,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,2954.2,Mako's Outlook,143,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,6490.3,Matthew's Rest,207,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Rope,9317.7,Maurepas,258,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Rope,4061.1,New Brighton,163,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Rope,6976.7,New Catalina,216,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,6353.3,Pachard Town,204,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,11,CONFIRMED_FROM_VIDEO
Rope,2779.7,Peter's Cove,140,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Rope,11458.3,Petit Anvers,296,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,9626.0,Poblado de San Juan,263,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Rope,7499.4,Point Rocheux,225,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Rope,13997.2,Ponta Delgada,342,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Rope,6932.3,Port Antonio,215,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Rope,7863.2,Port Louis,232,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Thresher Point,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
