origin_port,origin_region,cargo,destination_port,cargo_distance_m,displayed_sell_value_gbp,distance_status,value_status,source_recording,extraction_pass,supporting_frame_count,distinct_ocr_tuples_seen
Snake Prosper,East Somerset,Medicine,Point Rocheux,8241.2,291,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Snake Prosper,East Somerset,Medicine,Ponta Delgada,15456.8,450,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Snake Prosper,East Somerset,Medicine,Port Antonio,10433.0,340,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Snake Prosper,East Somerset,Medicine,Port Louis,3130.7,179,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Snake Prosper,East Somerset,Medicine,Port Royal,9947.2,329,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Snake Prosper,East Somerset,Medicine,Port-Au-Croix,7162.3,268,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Snake Prosper,East Somerset,Medicine,Princeton,4102.0,200,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Snake Prosper,East Somerset,Medicine,Puerto de San Fernando,13091.9,398,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,10,2
Snake Prosper,East Somerset,Medicine,Saint Vincent,1920.7,152,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Snake Prosper,East Somerset,Medicine,Saint-Nicholas,10094.4,332,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Snake Prosper,East Somerset,Medicine,Sainte Rose,9457.5,318,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Snake Prosper,East Somerset,Medicine,San Polo,14848.8,437,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,2
Snake Prosper,East Somerset,Medicine,San Salvador,14797.5,436,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,2
Snake Prosper,East Somerset,Medicine,San Vito,11858.8,371,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Snake Prosper,East Somerset,Medicine,Sandy Settlement,10304.3,337,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Snake Prosper,East Somerset,Medicine,Santa Maria,14634.5,432,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,10,2
Snake Prosper,East Somerset,Medicine,Sao Bento,14985.0,440,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Snake Prosper,East Somerset,Medicine,Sugar Cove,5296.3,227,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,1
Snake Prosper,East Somerset,Medicine,Taylor's Town,8857.4,305,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Snake Prosper,East Somerset,Medicine,Theresa,11041.5,353,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Snake Prosper,East Somerset,Medicine,Thresher Point,7784.6,281,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Snake Prosper,East Somerset,Medicine,Venta Nueva,11606.2,365,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Snake Prosper,East Somerset,Medicine,Villarreal Del Mar,10409.0,339,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Snake Prosper,East Somerset,Medicine,White Hook,1210.9,137,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Snake Prosper,East Somerset,Medicine,Wyntergard,4227.5,203,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Snake Prosper,East Somerset,Medicine,Yorinobu's Settlement,3972.5,197,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Sugar Cove,New Catalina,Lobster,Al-Jazair,5577.2,180,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,12,1
Sugar Cove,New Catalina,Lobster,Ashbourne,9880.8,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Belfry Heights,8680.3,233,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,3
Sugar Cove,New Catalina,Lobster,Bucket Bay,8569.8,231,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Caledonia,5194.4,173,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Sugar Cove,New Catalina,Lobster,Castle Landing,3561.6,146,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Sugar Cove,New Catalina,Lobster,Caveira,18050.6,392,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Caye Tiburon,8037.7,222,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Crownstead,10585.3,265,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Cumberland Hill,1099.3,104,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Sugar Cove,New Catalina,Lobster,Deadman's Murcia,6009.9,187,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Sugar Cove,New Catalina,Lobster,Fair Harbour,7787.3,217,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Sugar Cove,New Catalina,Lobster,Falmouth,12406.6,296,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Gyldenvale,10681.4,267,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,1
Sugar Cove,New Catalina,Lobster,Jones' Outpost,2071.1,120,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Sugar Cove,New Catalina,Lobster,Kandlerova,15392.9,347,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,La Povenglia,12330.3,295,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Lebarde,5245.6,174,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Sugar Cove,New Catalina,Lobster,Lord Irving's Sacrifice,11014.5,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Louisbourg,13125.8,308,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Sugar Cove,New Catalina,Lobster,Madalena,19878.4,423,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Mako's Outlook,10766.2,268,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,Matthew's Rest,9357.1,244,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,3
Sugar Cove,New Catalina,Lobster,Maurepas,12304.0,294,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,New Brighton,6847.4,201,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Sugar Cove,New Catalina,Lobster,New Catalina,1000.2,102,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Sugar Cove,New Catalina,Lobster,Pachard Town,10082.1,256,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Sugar Cove,New Catalina,Lobster,Peter's Cove,8119.3,223,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Petit Anvers,13649.4,317,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Poblado de San Juan,17155.6,377,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,Point Rocheux,12148.8,292,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Ponta Delgada,19565.8,418,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Port Antonio,13364.8,312,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Sugar Cove,New Catalina,Lobster,Port Louis,8166.4,224,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Port Royal,11952.6,288,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Port-Au-Croix,11113.8,274,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,Princeton,4618.5,164,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,2
Sugar Cove,New Catalina,Lobster,Puerto de San Fernando,15774.7,353,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,Saint Vincent,6244.6,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Sugar Cove,New Catalina,Lobster,Saint-Nicholas,7716.8,216,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Sainte Rose,14307.9,328,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,San Polo,14467.2,331,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,San Salvador,16199.5,360,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,San Vito,11893.1,287,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Sugar Cove,New Catalina,Lobster,Sandy Settlement,8154.3,224,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Santa Maria,16690.8,369,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,Sao Bento,18731.7,403,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Sugar Cove,New Catalina,Lobster,Snake Prosper,5296.3,175,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,12,1
Sugar Cove,New Catalina,Lobster,Taylor's Town,6200.7,190,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Sugar Cove,New Catalina,Lobster,Theresa,13574.8,316,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Sugar Cove,New Catalina,Lobster,Thresher Point,7821.6,218,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Sugar Cove,New Catalina,Lobster,Venta Nueva,15239.9,344,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Sugar Cove,New Catalina,Lobster,Villarreal Del Mar,13930.9,322,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Sugar Cove,New Catalina,Lobster,White Hook,5522.7,179,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,12,1
Sugar Cove,New Catalina,Lobster,Wyntergard,9520.1,247,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Sugar Cove,New Catalina,Lobster,Yorinobu's Settlement,7409.1,211,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Taylor's Town,Saint-Nicholas,Thyme,Al-Jazair,6930.3,170,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Taylor's Town,Saint-Nicholas,Thyme,Ashbourne,11921.5,241,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Taylor's Town,Saint-Nicholas,Thyme,Belfry Heights,4539.8,136,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Bucket Bay,9351.3,205,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Caledonia,9040.8,200,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Castle Landing,3805.9,125,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Caveira,15456.2,292,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Caye Tiburon,5194.3,145,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Taylor's Town,Saint-Nicholas,Thyme,Crownstead,12738.1,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Cumberland Hill,6319.9,161,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Taylor's Town,Saint-Nicholas,Thyme,Deadman's Murcia,9702.5,210,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Taylor's Town,Saint-Nicholas,Thyme,Fair Harbour,9457.8,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Falmouth,10387.1,219,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Gyldenvale,13464.4,263,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Jones' Outpost,6369.1,162,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Taylor's Town,Saint-Nicholas,Thyme,Kandlerova,9595.8,208,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,2
Taylor's Town,Saint-Nicholas,Thyme,La Povenglia,6587.5,165,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Lebarde,3303.7,118,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Lord Irving's Sacrifice,7022.0,171,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Louisbourg,13641.7,266,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Madalena,17396.6,319,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Mako's Outlook,6431.3,163,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Matthew's Rest,9691.7,209,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Taylor's Town,Saint-Nicholas,Thyme,Maurepas,12771.1,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,New Brighton,6738.4,167,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Taylor's Town,Saint-Nicholas,Thyme,New Catalina,5783.0,154,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Taylor's Town,Saint-Nicholas,Thyme,Pachard Town,9841.0,211,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Peter's Cove,2332.6,104,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Petit Anvers,14766.8,282,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Poblado de San Juan,13249.5,260,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Taylor's Town,Saint-Nicholas,Thyme,Point Rocheux,11311.7,232,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,3
Taylor's Town,Saint-Nicholas,Thyme,Ponta Delgada,18020.1,328,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Port Antonio,10958.9,227,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Port Louis,10216.9,217,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Port Royal,8759.7,196,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Taylor's Town,Saint-Nicholas,Thyme,Port-Au-Croix,10597.8,222,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Princeton,4967.5,142,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,Puerto de San Fernando,12672.3,252,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Saint Vincent,8310.3,190,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,4
Taylor's Town,Saint-Nicholas,Thyme,Saint-Nicholas,1517.0,93,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Taylor's Town,Saint-Nicholas,Thyme,Sainte Rose,14730.0,281,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Taylor's Town,Saint-Nicholas,Thyme,San Polo,8717.5,195,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Taylor's Town,Saint-Nicholas,Thyme,San Salvador,11684.8,238,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Taylor's Town,Saint-Nicholas,Thyme,San Vito,6699.0,167,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Taylor's Town,Saint-Nicholas,Thyme,Sandy Settlement,1983.0,100,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Taylor's Town,Saint-Nicholas,Thyme,Santa Maria,12777.1,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
